YEAR,MO,DY,HR,solar,wind,home_consumption
2025,7,14,10,,7.9,1.79137
2025,7,14,11,,8.22,1.81193
2025,7,14,12,,8.53,0.46917
2025,7,14,13,,8.8,0.38533
2025,7,14,14,,8.93,1.64203
2025,7,14,15,,8.8,0.79057
2025,7,14,16,,8.38,1.3296
2025,7,14,17,,7.64,0.58333
2025,7,14,18,,7.03,0.92053
2025,7,14,19,,6.52,3.7519
2025,7,14,20,,6.01,0.93267
2025,7,14,21,,5.66,0.70757
2025,7,14,22,,5.33,1.64537
2025,7,14,23,,5.14,0.3931
2025,7,15,0,,5.0,0.25153
2025,7,15,1,,5.03,0.30407
2025,7,15,2,,5.29,0.27433
2025,7,15,3,,6.44,0.238
2025,7,15,4,,7.45,0.28893
2025,7,15,5,,8.39,0.26847
2025,7,15,6,,8.94,0.2421
2025,7,15,7,,9.26,0.78837
2025,7,15,8,,9.48,0.5955
2025,7,15,9,,9.8,0.29047
2025,7,15,10,,10.21,0.36127
2025,7,15,11,,10.55,0.3251
2025,7,15,12,,10.78,0.48233
2025,7,15,13,,10.81,0.96063
2025,7,15,14,,10.58,1.49453
2025,7,15,15,,9.72,1.09723
2025,7,15,16,,8.34,0.49392
2025,7,15,17,,6.97,
2025,7,15,18,,6.32,0.83733
2025,7,15,19,,5.33,0.62581
2025,7,15,20,,4.66,0.9503
2025,7,15,21,,4.53,1.81923
2025,7,15,22,,4.62,1.82047
2025,7,15,23,,4.56,1.35953
2025,7,16,0,,4.47,0.49547
2025,7,16,1,,4.39,0.24163
2025,7,16,2,,4.41,0.26487
2025,7,16,3,,5.17,0.28147
2025,7,16,4,,5.51,0.21727
2025,7,16,5,,6.15,0.2674
2025,7,16,6,,6.51,0.45167
2025,7,16,7,,6.49,1.37507
2025,7,16,8,,6.41,1.25867
2025,7,16,9,,6.47,0.35977
2025,7,16,10,,6.71,0.2329
2025,7,16,11,,7.0,0.2467
2025,7,16,12,,7.23,0.3288
2025,7,16,13,,7.36,0.71623
2025,7,16,14,,7.41,0.69433
2025,7,16,15,,7.28,0.8036
2025,7,16,16,,6.78,0.20553
2025,7,16,17,,5.8,0.39853
2025,7,16,18,,5.15,0.7001
2025,7,16,19,,4.39,0.9101
2025,7,16,20,,3.75,1.2389
2025,7,16,21,,3.48,0.76657
2025,7,16,22,,3.28,1.3103
2025,7,16,23,,3.1,0.46203
2025,7,17,0,,2.93,0.25747
2025,7,17,1,,2.77,0.24297
2025,7,17,2,,2.69,0.1981
2025,7,17,3,,3.0,0.2592
2025,7,17,4,,3.2,0.23367
2025,7,17,5,,3.37,0.2055
2025,7,17,6,,3.54,0.458
2025,7,17,7,,3.43,0.95687
2025,7,17,8,,3.32,2.01487
2025,7,17,9,,3.46,0.74807
2025,7,17,10,,3.72,0.2303
2025,7,17,11,,4.03,0.201
2025,7,17,12,,4.37,0.2337
2025,7,17,13,,4.76,0.24187
2025,7,17,14,,5.18,0.1949
2025,7,17,15,,5.24,0.2346
2025,7,17,16,,5.03,0.25027
2025,7,17,17,,4.72,0.19537
2025,7,17,18,,4.58,0.93257
2025,7,17,19,,4.02,0.5344
2025,7,17,20,,3.01,0.66253
2025,7,17,21,,2.24,0.9732
2025,7,17,22,,1.7,1.2975
2025,7,17,23,,0.73,0.23697
2025,7,18,0,,1.22,0.2232
2025,7,18,1,,2.67,0.24657
2025,7,18,2,,4.37,0.19553
2025,7,18,3,,6.48,0.20383
2025,7,18,4,,7.85,0.2526
2025,7,18,5,,7.57,0.17907
2025,7,18,6,,6.59,0.6247
2025,7,18,7,,5.75,1.9317
2025,7,18,8,,5.16,2.1119
2025,7,18,9,,4.91,1.62593
2025,7,18,10,,4.97,1.17963
2025,7,18,11,,5.16,0.20563
2025,7,18,12,,5.42,0.21623
2025,7,18,13,,5.56,0.2429
2025,7,18,14,,5.62,0.19043
2025,7,18,15,,5.58,0.21447
2025,7,18,16,,5.66,0.2513
2025,7,18,17,,5.76,0.23347
2025,7,18,18,,5.89,0.38583
2025,7,18,19,,5.77,0.88077
2025,7,18,20,,5.5,0.19963
2025,7,18,21,,5.0,0.23083
2025,7,18,22,,4.35,0.3888
2025,7,18,23,,3.95,0.20307
2025,7,19,0,,3.81,0.21657
2025,7,19,1,,3.76,0.25647
2025,7,19,2,,3.82,0.19627
2025,7,19,3,,4.48,0.21187
2025,7,19,4,,5.13,0.26103
2025,7,19,5,,5.46,0.60437
2025,7,19,6,,5.62,1.09327
2025,7,19,7,,5.58,0.68543
2025,7,19,8,,5.49,0.89577
2025,7,19,9,,5.49,0.2147
2025,7,19,10,,5.57,0.25737
2025,7,19,11,,5.7,0.199
2025,7,19,12,,5.79,0.19943
2025,7,19,13,,5.83,0.27033
2025,7,19,14,,5.85,0.18823
2025,7,19,15,,5.81,0.2145
2025,7,19,16,,5.67,0.2609
2025,7,19,17,,5.36,0.3793
2025,7,19,18,,5.27,0.8407
2025,7,19,19,,4.96,0.69107
2025,7,19,20,,4.22,1.505
2025,7,19,21,,3.52,0.79773
2025,7,19,22,,3.13,0.33927
2025,7,19,23,,2.88,0.51953
2025,7,20,0,,2.69,0.21027
2025,7,20,1,,2.47,0.2809
2025,7,20,2,,2.21,0.21463
2025,7,20,3,,2.2,0.1986
2025,7,20,4,,2.32,0.26273
2025,7,20,5,,2.27,0.872
2025,7,20,6,,2.01,0.19667
2025,7,20,7,,1.71,0.54543
2025,7,20,8,,1.7,0.27487
2025,7,20,9,,1.97,1.33763
2025,7,20,10,,2.25,0.91047
2025,7,20,11,,2.53,0.3487
2025,7,20,12,,2.9,0.57233
2025,7,20,13,,3.33,0.83973
2025,7,20,14,,3.74,0.40257
2025,7,20,15,,3.96,0.62793
2025,7,20,16,,4.05,0.33493
2025,7,20,17,,4.15,1.03573
2025,7,20,18,,4.48,2.81283
2025,7,20,19,,4.47,1.9397
2025,7,20,20,,4.03,1.08393
2025,7,20,21,,3.17,1.40363
2025,7,20,22,,2.55,1.51773
2025,7,20,23,,2.1,0.28307
2025,7,21,0,,1.6,0.18797
2025,7,21,1,,1.12,0.22183
2025,7,21,2,,0.86,0.22027
2025,7,21,3,,1.02,0.18497
2025,7,21,4,,1.34,0.22013
2025,7,21,5,,1.21,0.2242
2025,7,21,6,,1.06,0.41803
2025,7,21,7,,0.95,1.69493
2025,7,21,8,,0.9,1.3896
2025,7,21,9,,0.94,0.70213
2025,7,21,10,,1.22,0.41493
2025,7,21,11,,1.65,1.29387
2025,7,21,12,,2.15,0.8366
2025,7,21,13,,2.71,1.05797
2025,7,21,14,,3.31,1.11627
2025,7,21,15,,3.84,0.27833
2025,7,21,16,,4.15,0.36883
2025,7,21,17,,4.23,0.51167
2025,7,21,18,,4.59,1.50553
2025,7,21,19,,4.71,1.43267
2025,7,21,20,,4.51,0.88117
2025,7,21,21,,3.87,0.33777
2025,7,21,22,,3.02,0.3215
2025,7,21,23,,2.48,1.84963
2025,7,22,0,,2.25,0.52713
2025,7,22,1,,2.16,0.6544
2025,7,22,2,,2.11,0.19763
2025,7,22,3,,2.13,0.1869
2025,7,22,4,,1.97,0.19603
2025,7,22,5,,1.36,0.18227
2025,7,22,6,,1.05,0.1857
2025,7,22,7,,1.21,0.99977
2025,7,22,8,,1.66,0.2438
2025,7,22,9,,1.8,0.3758
2025,7,22,10,,1.56,2.56543
2025,7,22,11,,1.33,3.03323
2025,7,22,12,,1.12,1.89597
2025,7,22,13,,1.1,1.3722
2025,7,22,14,,1.33,1.47907
2025,7,22,15,,1.71,0.2837
2025,7,22,16,,2.06,0.26203
2025,7,22,17,,2.21,0.6127
2025,7,22,18,,2.58,0.53607
2025,7,22,19,,2.76,1.92107
2025,7,22,20,,2.72,0.3455
2025,7,22,21,,2.57,1.83633
2025,7,22,22,,2.35,2.10507
2025,7,22,23,,1.97,0.9407
2025,7,23,0,,1.52,0.22617
2025,7,23,1,,1.17,0.19647
2025,7,23,2,,1.11,0.22033
2025,7,23,3,,1.33,0.20373
2025,7,23,4,,1.82,0.19547
2025,7,23,5,,1.98,0.20733
2025,7,23,6,,2.33,0.6541
2025,7,23,7,,2.42,0.21293
2025,7,23,8,,2.5,0.45827
2025,7,23,9,,2.75,0.53383
2025,7,23,10,,3.35,1.4376
2025,7,23,11,,4.24,1.20203
2025,7,23,12,,5.26,2.70187
2025,7,23,13,,6.26,0.4112
2025,7,23,14,,7.13,0.74013
2025,7,23,15,,7.7,0.51297
2025,7,23,16,,7.88,1.0384
2025,7,23,17,,7.67,0.28227
2025,7,23,18,,7.49,0.43167
2025,7,23,19,,7.19,0.8225
2025,7,23,20,,6.96,1.46173
2025,7,23,21,,6.59,1.1664
2025,7,23,22,,6.32,1.0159
2025,7,23,23,,6.36,0.18367
2025,7,24,0,,6.42,0.1838
2025,7,24,1,,6.52,0.16737
2025,7,24,2,,6.64,0.67737
2025,7,24,3,,7.16,0.18923
2025,7,24,4,,7.1,0.17367
2025,7,24,5,,6.68,0.1685
2025,7,24,6,,6.58,0.17937
2025,7,24,7,,6.69,1.42497
2025,7,24,8,,6.85,1.45567
2025,7,24,9,,7.12,1.19667
2025,7,24,10,,7.65,1.17933
2025,7,24,11,,8.26,0.74123
2025,7,24,12,,8.69,0.19307
2025,7,24,13,,8.85,0.18613
2025,7,24,14,,8.87,0.18677
2025,7,24,15,,8.88,0.1973
2025,7,24,16,,8.68,0.17717
2025,7,24,17,,8.13,0.23067
2025,7,24,18,,7.76,0.35333
2025,7,24,19,,7.39,1.44
2025,7,24,20,,7.09,0.40273
2025,7,24,21,,6.72,0.72343
2025,7,24,22,,6.24,0.6725
2025,7,24,23,,5.81,1.25447
2025,7,25,0,,5.45,0.259
2025,7,25,1,,5.18,0.22377
2025,7,25,2,,5.02,0.8511
2025,7,25,3,,5.64,0.232
2025,7,25,4,,6.24,0.19917
2025,7,25,5,,6.65,0.19993
2025,7,25,6,,6.69,0.4311
2025,7,25,7,,6.52,0.77937
2025,7,25,8,,6.52,0.94073
2025,7,25,9,,6.8,0.186
2025,7,25,10,,7.32,0.1843
2025,7,25,11,,7.97,0.18427
2025,7,25,12,,8.54,0.1769
2025,7,25,13,,9.01,0.19403
2025,7,25,14,,9.28,0.19257
2025,7,25,15,,9.14,0.18203
2025,7,25,16,,8.47,0.18623
2025,7,25,17,,7.27,0.4939
2025,7,25,18,,6.45,0.60243
2025,7,25,19,,5.84,0.20207
2025,7,25,20,,5.35,0.18783
2025,7,25,21,,5.15,0.1788
2025,7,25,22,,5.09,0.3598
2025,7,25,23,,5.07,0.24867
2025,7,26,0,,5.07,0.18667
2025,7,26,1,,5.08,0.35947
2025,7,26,2,,5.14,0.75577
2025,7,26,3,,6.05,0.18677
2025,7,26,4,,7.06,0.19503
2025,7,26,5,,8.08,0.19007
2025,7,26,6,,8.7,0.385
2025,7,26,7,,8.95,0.67627
2025,7,26,8,,9.19,1.66767
2025,7,26,9,,9.49,1.5946
2025,7,26,10,,9.93,0.1846
2025,7,26,11,,10.43,0.19183
2025,7,26,12,,10.85,0.17947
2025,7,26,13,,11.1,0.17993
2025,7,26,14,,11.05,0.188
2025,7,26,15,,10.75,0.19193
2025,7,26,16,,9.96,0.18903
2025,7,26,17,,8.85,0.21207
2025,7,26,18,,8.16,0.97323
2025,7,26,19,,7.54,2.47307
2025,7,26,20,,6.82,1.757
2025,7,26,21,,6.28,1.93067
2025,7,26,22,,6.2,0.3509
2025,7,26,23,,6.24,0.2093
2025,7,27,0,,6.28,0.19353
2025,7,27,1,,6.26,0.79647
2025,7,27,2,,6.14,0.18263
2025,7,27,3,,6.6,0.19523
2025,7,27,4,,6.87,0.18623
2025,7,27,5,,6.33,0.17057
2025,7,27,6,,5.6,0.1797
2025,7,27,7,,4.93,1.95683
2025,7,27,8,,4.41,1.61513
2025,7,27,9,,4.25,1.64053
2025,7,27,10,,4.4,0.1789
2025,7,27,11,,4.86,0.19303
2025,7,27,12,,5.44,0.18197
2025,7,27,13,,5.86,0.17993
2025,7,27,14,,6.17,0.4686
2025,7,27,15,,6.23,1.3765
2025,7,27,16,,6.05,1.32147
2025,7,27,17,,5.59,1.3178
2025,7,27,18,,4.85,0.70193
2025,7,27,19,,3.8,0.75757
2025,7,27,20,,2.94,1.37087
2025,7,27,21,,1.99,1.80837
2025,7,27,22,,1.26,2.2491
2025,7,27,23,,1.1,0.819
2025,7,28,0,,1.24,0.44673
2025,7,28,1,,1.49,0.19803
2025,7,28,2,,1.64,0.2034
2025,7,28,3,,2.02,0.19727
2025,7,28,4,,2.0,0.21467
2025,7,28,5,,1.75,0.1767
2025,7,28,6,,1.49,0.2016
2025,7,28,7,,0.99,0.41517
2025,7,28,8,,0.71,0.8167
2025,7,28,9,,0.84,0.6552
2025,7,28,10,,0.99,1.25087
2025,7,28,11,,1.49,1.67697
2025,7,28,12,,2.22,2.17237
2025,7,28,13,,3.0,2.702
2025,7,28,14,,3.75,1.61697
2025,7,28,15,,4.26,1.92667
2025,7,28,16,,4.74,1.4924
2025,7,28,17,,5.09,2.0474
2025,7,28,18,,5.07,1.09523
2025,7,28,19,,4.53,2.98907
2025,7,28,20,,3.65,2.25313
2025,7,28,21,,2.73,1.37907
2025,7,28,22,,2.06,0.71403
2025,7,28,23,,1.47,0.1894
2025,7,29,0,,1.18,0.1695
2025,7,29,1,,1.02,0.17283
2025,7,29,2,,0.81,0.1819
2025,7,29,3,,0.83,0.15977
2025,7,29,4,,1.12,0.18403
2025,7,29,5,,1.6,0.1657
2025,7,29,6,,1.97,0.17397
2025,7,29,7,,2.63,0.73293
2025,7,29,8,,3.34,0.16357
2025,7,29,9,,3.61,0.17207
2025,7,29,10,,3.49,0.17123
2025,7,29,11,,3.14,0.1646
2025,7,29,12,,2.76,0.16467
2025,7,29,13,,2.44,0.16687
2025,7,29,14,,2.21,0.1642
2025,7,29,15,,2.24,0.1722
2025,7,29,16,,2.07,0.1708
2025,7,29,17,,1.85,0.16223
2025,7,29,18,,2.06,0.5862
2025,7,29,19,,2.31,0.48707
2025,7,29,20,,2.1,0.16167
2025,7,29,21,,1.81,0.17087
2025,7,29,22,,2.02,0.16733
2025,7,29,23,,2.59,0.16573
2025,7,30,0,,3.49,0.1718
2025,7,30,1,,4.35,0.16613
2025,7,30,2,,4.83,0.1641
2025,7,30,3,,5.2,0.17287
2025,7,30,4,,5.41,0.16477
2025,7,30,5,,5.23,0.16113
2025,7,30,6,,5.09,0.92507
2025,7,30,7,,5.02,0.3044
2025,7,30,8,,5.05,0.15583
2025,7,30,9,,5.35,0.17377
2025,7,30,10,,5.86,0.16787
2025,7,30,11,,6.56,0.26043
2025,7,30,12,,7.4,0.1656
2025,7,30,13,,8.18,0.171
2025,7,30,14,,8.74,0.14817
2025,7,30,15,,8.7,0.1674
2025,7,30,16,,8.27,0.17513
2025,7,30,17,,7.71,0.19293
2025,7,30,18,,7.26,1.19143
2025,7,30,19,,6.79,0.74887
2025,7,30,20,,6.52,0.28663
2025,7,30,21,,6.42,0.23663
2025,7,30,22,,6.41,0.4259
2025,7,30,23,,6.38,0.8824
2025,7,31,0,,6.35,0.26923
2025,7,31,1,,6.35,0.1654
2025,7,31,2,,6.27,0.16757
2025,7,31,3,,6.73,0.16323
2025,7,31,4,,7.9,0.16853
2025,7,31,5,,8.12,0.16903
2025,7,31,6,,8.05,0.1563
2025,7,31,7,,8.11,0.16657
2025,7,31,8,,8.39,0.17043
2025,7,31,9,,8.82,0.15223
2025,7,31,10,,9.28,0.9379
2025,7,31,11,,9.73,0.24397
2025,7,31,12,,10.15,2.0913
2025,7,31,13,,10.58,1.18433
2025,7,31,14,,10.9,0.2668
2025,7,31,15,,10.84,0.35707
2025,7,31,16,,10.34,0.8629
2025,7,31,17,,9.62,0.32713
2025,7,31,18,,8.98,0.41227
2025,7,31,19,,8.38,0.90703
2025,7,31,20,,7.79,1.92107
2025,7,31,21,,7.53,1.22773
2025,7,31,22,,7.33,0.83067
2025,7,31,23,,7.11,0.22017
2025,8,1,0,,6.99,0.1649
2025,8,1,1,,7.08,0.1759
2025,8,1,2,,7.26,0.22727
2025,8,1,3,,7.73,0.1756
2025,8,1,4,,9.17,1.21827
2025,8,1,5,,9.95,0.80233
2025,8,1,6,,10.28,0.495
2025,8,1,7,,10.5,0.16233
2025,8,1,8,,10.65,1.06374
2025,8,1,9,,10.75,2.14807
2025,8,1,10,,10.78,1.47817
2025,8,1,11,,10.76,1.44627
2025,8,1,12,,10.7,1.24823
2025,8,1,13,,10.64,1.17533
2025,8,1,14,,10.54,1.7354
2025,8,1,15,,10.36,1.27393
2025,8,1,16,,9.99,1.62933
2025,8,1,17,,9.4,0.34057
2025,8,1,18,,8.84,0.18537
2025,8,1,19,,8.24,0.19817
2025,8,1,20,,7.67,0.16513
2025,8,1,21,,7.33,0.1903
2025,8,1,22,,7.1,0.17733
2025,8,1,23,,6.82,0.16767
2025,8,2,0,,6.75,0.19357
2025,8,2,1,,6.94,1.95767
2025,8,2,2,,7.4,0.9549
2025,8,2,3,,7.82,0.1821
2025,8,2,4,,8.56,0.18117
2025,8,2,5,,9.32,0.1768
2025,8,2,6,,9.1,0.16567
2025,8,2,7,,8.42,0.18737
2025,8,2,8,,7.75,0.17503
2025,8,2,9,,8.11,0.6222
2025,8,2,10,,8.99,1.4474
2025,8,2,11,,9.7,1.6185
2025,8,2,12,,10.15,1.29123
2025,8,2,13,,10.35,1.16857
2025,8,2,14,,10.32,1.15647
2025,8,2,15,,10.04,1.1913
2025,8,2,16,,9.51,0.18223
2025,8,2,17,,8.46,0.17913
2025,8,2,18,,7.38,0.17677
2025,8,2,19,,6.41,0.17333
2025,8,2,20,,5.61,0.17627
2025,8,2,21,,4.91,0.1641
2025,8,2,22,,4.45,1.27097
2025,8,2,23,,4.16,1.99753
2025,8,3,0,,3.93,1.0709
2025,8,3,1,,3.71,0.497
2025,8,3,2,,3.53,0.60333
2025,8,3,3,,3.76,0.48677
2025,8,3,4,,4.97,0.2857
2025,8,3,5,,5.18,0.16067
2025,8,3,6,,4.97,0.17673
2025,8,3,7,,4.84,0.89253
2025,8,3,8,,4.86,1.17797
2025,8,3,9,,5.11,1.47277
2025,8,3,10,,5.53,1.3431
2025,8,3,11,,5.89,1.71083
2025,8,3,12,,6.16,1.7135
2025,8,3,13,,6.35,1.17563
2025,8,3,14,,6.52,1.20303
2025,8,3,15,,6.65,1.23877
2025,8,3,16,,6.57,0.22623
2025,8,3,17,,6.2,0.21513
2025,8,3,18,,5.83,0.20713
2025,8,3,19,,5.27,0.21303
2025,8,3,20,,4.63,0.2278
2025,8,3,21,,4.06,0.1954
2025,8,3,22,,3.74,0.2104
2025,8,3,23,,3.69,1.01837
2025,8,4,0,,3.79,1.13163
2025,8,4,1,,3.94,0.50337
2025,8,4,2,,4.08,0.4568
2025,8,4,3,,4.44,1.18937
2025,8,4,4,,5.3,0.18257
2025,8,4,5,,5.71,0.15753
2025,8,4,6,,5.74,0.16707
2025,8,4,7,,5.71,0.183
2025,8,4,8,,5.69,0.44397
2025,8,4,9,,5.73,1.36893
2025,8,4,10,,5.92,1.84123
2025,8,4,11,,6.29,1.98067
2025,8,4,12,,6.74,1.47757
2025,8,4,13,,7.22,1.3692
2025,8,4,14,,7.68,1.35927
2025,8,4,15,,7.88,0.6398
2025,8,4,16,,7.73,0.34173
2025,8,4,17,,7.2,0.3649
2025,8,4,18,,6.57,0.3316
2025,8,4,19,,6.05,0.35617
2025,8,4,20,,5.51,0.3322
2025,8,4,21,,5.01,0.3571
2025,8,4,22,,4.72,0.3415
2025,8,4,23,,4.57,2.206
2025,8,5,0,,4.48,1.80417
2025,8,5,1,,4.49,0.87317
2025,8,5,2,,4.58,0.2063
2025,8,5,3,,5.2,0.21707
2025,8,5,4,,6.34,0.22603
2025,8,5,5,,7.05,0.19223
2025,8,5,6,,7.32,0.20167
2025,8,5,7,,7.38,0.2014
2025,8,5,8,,7.44,0.21537
2025,8,5,9,,7.57,1.30823
2025,8,5,10,,7.77,1.6886
2025,8,5,11,,7.97,1.67557
2025,8,5,12,,8.12,1.23647
2025,8,5,13,,8.3,0.5048
2025,8,5,14,,8.47,0.17793
2025,8,5,15,,8.45,0.20243
2025,8,5,16,,8.13,0.17567
2025,8,5,17,,7.46,0.2019
2025,8,5,18,,6.97,0.18723
2025,8,5,19,,6.5,0.18693
2025,8,5,20,,6.16,0.19693
2025,8,5,21,,5.94,0.17607
2025,8,5,22,,6.03,0.48547
2025,8,5,23,,6.21,0.57667
2025,8,6,0,,6.62,0.96587
2025,8,6,1,,7.09,1.471
2025,8,6,2,,7.27,0.5881
2025,8,6,3,,7.6,0.18627
2025,8,6,4,,8.22,0.1804
2025,8,6,5,,8.49,0.19747
2025,8,6,6,,8.5,0.1779
2025,8,6,7,,8.38,1.28737
2025,8,6,8,,8.06,1.77687
2025,8,6,9,,7.87,2.2215
2025,8,6,10,,8.44,1.8368
2025,8,6,11,,9.77,1.73813
2025,8,6,12,,11.14,1.24233
2025,8,6,13,,12.0,0.7364
2025,8,6,14,,12.12,0.24097
2025,8,6,15,,11.22,0.2171
2025,8,6,16,,10.12,0.2131
2025,8,6,17,,9.77,0.21977
2025,8,6,18,,9.78,0.21523
2025,8,6,19,,9.42,0.23043
2025,8,6,20,,8.8,0.19917
2025,8,6,21,,8.32,0.219
2025,8,6,22,,8.14,0.1959
2025,8,6,23,,8.42,1.60493
2025,8,7,0,,8.37,2.13697
2025,8,7,1,,9.44,0.74897
2025,8,7,2,,9.56,0.21957
2025,8,7,3,,8.48,0.22703
2025,8,7,4,,7.75,0.24217
2025,8,7,5,,7.53,0.15477
2025,8,7,6,,7.31,0.17417
2025,8,7,7,,7.27,0.16703
2025,8,7,8,,7.18,1.3373
2025,8,7,9,,7.35,1.4842
2025,8,7,10,,7.91,1.857
2025,8,7,11,,8.57,1.4727
2025,8,7,12,,9.12,1.30677
2025,8,7,13,,9.5,1.17133
2025,8,7,14,,9.58,1.478
2025,8,7,15,,9.4,1.40013
2025,8,7,16,,8.94,1.76407
2025,8,7,17,,8.39,1.98757
2025,8,7,18,,8.2,1.3085
2025,8,7,19,,8.13,0.7839
2025,8,7,20,,8.08,0.7899
2025,8,7,21,,8.07,0.78837
2025,8,7,22,,7.88,0.80293
2025,8,7,23,,7.79,0.923
2025,8,8,0,,7.78,1.9969
2025,8,8,1,,7.76,1.19657
2025,8,8,2,,7.77,1.16937
2025,8,8,3,,8.15,0.52503
2025,8,8,4,,8.98,0.17457
2025,8,8,5,,9.96,0.16667
2025,8,8,6,,10.67,0.1741
2025,8,8,7,,11.28,0.167
2025,8,8,8,,11.64,0.58957
2025,8,8,9,,11.64,2.10777
2025,8,8,10,,11.48,2.66113
2025,8,8,11,,11.37,1.739
2025,8,8,12,,11.32,1.27207
2025,8,8,13,,11.2,1.24733
2025,8,8,14,,10.98,1.24617
2025,8,8,15,,10.7,0.4185
2025,8,8,16,,10.15,0.21317
2025,8,8,17,,9.29,0.23987
2025,8,8,18,,8.64,0.21087
2025,8,8,19,,8.03,0.2036
2025,8,8,20,,7.53,0.22433
2025,8,8,21,,6.94,0.19883
2025,8,8,22,,6.42,0.21807
2025,8,8,23,,5.79,0.39757
2025,8,9,0,,5.33,2.6874
2025,8,9,1,,5.15,1.02553
2025,8,9,2,,5.2,0.17783
2025,8,9,3,,5.88,0.19593
2025,8,9,4,,7.42,0.19517
2025,8,9,5,,7.94,0.1764
2025,8,9,6,,7.91,0.1642
2025,8,9,7,,7.9,0.59453
2025,8,9,8,,8.03,1.523
2025,8,9,9,,8.21,1.15253
2025,8,9,10,,8.43,2.32347
2025,8,9,11,,8.72,2.7738
2025,8,9,12,,9.02,1.8688
2025,8,9,13,,9.28,1.1723
2025,8,9,14,,9.48,0.3711
2025,8,9,15,,9.44,0.15217
2025,8,9,16,,9.04,0.1732
2025,8,9,17,,8.28,0.16617
2025,8,9,18,,7.55,0.14903
2025,8,9,19,,6.83,0.1665
2025,8,9,20,,6.39,0.17817
2025,8,9,21,,5.96,0.14697
2025,8,9,22,,5.44,0.1622
2025,8,9,23,,5.33,0.16493
2025,8,10,0,,5.47,1.0812
2025,8,10,1,,5.73,0.52343
2025,8,10,2,,5.97,0.1634
2025,8,10,3,,6.68,0.1461
2025,8,10,4,,8.12,0.17817
2025,8,10,5,,9.32,0.1625
2025,8,10,6,,9.6,0.15147
2025,8,10,7,,9.46,0.1626
2025,8,10,8,,9.33,1.63863
2025,8,10,9,,9.51,2.0162
2025,8,10,10,,9.94,2.31953
2025,8,10,11,,10.48,1.72983
2025,8,10,12,,10.97,1.1718
2025,8,10,13,,11.27,1.20633
2025,8,10,14,,11.24,1.18907
2025,8,10,15,,10.81,0.73703
2025,8,10,16,,9.9,0.20553
2025,8,10,17,,8.85,0.19003
2025,8,10,18,,7.99,0.17467
2025,8,10,19,,7.31,0.20667
2025,8,10,20,,6.73,0.18627
2025,8,10,21,,6.21,0.17383
2025,8,10,22,,5.91,0.20373
2025,8,10,23,,5.62,1.21547
2025,8,11,0,,5.35,1.3562
2025,8,11,1,,5.23,0.19703
2025,8,11,2,,5.19,0.1912
2025,8,11,3,,5.34,0.17697
2025,8,11,4,,6.31,0.19197
2025,8,11,5,,6.69,0.1992
2025,8,11,6,,6.7,0.17717
2025,8,11,7,,6.72,0.18997
2025,8,11,8,,7.01,0.95567
2025,8,11,9,,7.46,1.7487
2025,8,11,10,,7.96,1.72313
2025,8,11,11,,8.45,2.6036
2025,8,11,12,,8.88,1.21353
2025,8,11,13,,9.15,1.2071
2025,8,11,14,,9.21,1.17547
2025,8,11,15,,9.11,1.18133
2025,8,11,16,,8.73,1.19963
2025,8,11,17,,8.02,0.75693
2025,8,11,18,,7.53,0.16597
2025,8,11,19,,7.18,0.17547
2025,8,11,20,,6.93,0.15383
2025,8,11,21,,6.65,0.16937
2025,8,11,22,,6.59,0.16407
2025,8,11,23,,6.6,0.92067
2025,8,12,0,,6.64,0.79257
2025,8,12,1,,6.65,0.26983
2025,8,12,2,,6.57,0.8995
2025,8,12,3,,6.75,0.3001
2025,8,12,4,,7.82,0.15563
2025,8,12,5,,8.6,0.15717
2025,8,12,6,,8.62,0.17607
2025,8,12,7,,8.67,0.16173
2025,8,12,8,,8.92,1.04743
2025,8,12,9,,9.42,2.09933
2025,8,12,10,,10.08,1.79337
2025,8,12,11,,10.71,1.21337
2025,8,12,12,,11.11,1.18543
2025,8,12,13,,11.19,0.83783
2025,8,12,14,,10.99,0.1726
2025,8,12,15,,10.61,0.16863
2025,8,12,16,,10.07,0.1676
2025,8,12,17,,9.38,0.17397
2025,8,12,18,,8.91,0.169
2025,8,12,19,,8.61,0.17187
2025,8,12,20,,8.43,0.1659
2025,8,12,21,,8.44,1.01923
2025,8,12,22,,8.12,2.76583
2025,8,12,23,,7.81,4.6344
2025,8,13,0,,7.61,1.98243
2025,8,13,1,,7.33,1.2445
2025,8,13,2,,7.12,0.62447
2025,8,13,3,,7.39,0.2009
2025,8,13,4,,8.34,0.18797
2025,8,13,5,,8.85,0.2007
2025,8,13,6,,8.95,0.19757
2025,8,13,7,,9.08,0.33407
2025,8,13,8,,9.19,1.45653
2025,8,13,9,,9.42,1.43227
2025,8,13,10,,9.77,1.5104
2025,8,13,11,,10.17,1.1943
2025,8,13,12,,10.57,1.15827
2025,8,13,13,,10.94,1.16287
2025,8,13,14,,11.14,1.18647
2025,8,13,15,,11.12,1.18073
2025,8,13,16,,10.83,0.39383
2025,8,13,17,,10.16,0.1701
2025,8,13,18,,9.58,0.1684
2025,8,13,19,,9.0,0.17153
2025,8,13,20,,8.65,0.1604
2025,8,13,21,,8.36,0.1849
2025,8,13,22,,8.23,0.8161
2025,8,13,23,,8.08,1.89717
2025,8,14,0,,7.97,0.9433
2025,8,14,1,,7.95,0.16383
2025,8,14,2,,8.07,0.1744
